,090002.OF,165509.OF,161216.OF,050002.OF,159915.OF,165511.OF
124,0.10000004963744945,0.2300878122776562,0.5699121380850981,0.010000005065662902,0.026626913825123534,0.0633730811090099
125,0.10000005331098163,0.23257294301773335,0.5674270036714631,0.010000005542291765,0.026051708391775383,0.06394828606575467
126,0.10000005751076804,0.23507128921023818,0.5649286532791369,0.010000006085617357,0.02547344428608344,0.06452654962815617
127,0.10000006199507246,0.23758292101721598,0.5624170169878073,0.01000000666917434,0.0248921052789037,0.06510788805182623
128,0.10000006721572274,0.24010790888614955,0.5598920238981291,0.010000007338106255,0.024307675073151465,0.06569231758874101
129,0.10000007341632466,0.24264632416403673,0.557353602419489,0.010000008111233964,0.023720137307362252,0.06627985458155351
130,0.10000008038265977,0.2451982380495907,0.5548016815674238,0.010000008957742966,0.023129475527900394,0.06687051551468236
131,0.10000008821754133,0.2477637220419774,0.5522361897399528,0.010000009882131336,0.02253567322229864,0.06746431689609857
132,0.10000009704353607,0.250342848640283,0.5496570543154213,0.010000010891970031,0.021938713836551035,0.06806127527223865
133,0.10000010699990937,0.2529356903087217,0.5470642026903489,0.010000011999809766,0.021338580785753524,0.0686614072154566
134,0.10000011824138855,0.25554232001059685,0.5444575617467062,0.010000013226562411,0.020735257512194058,0.06926472926255185
135,0.1000001309272618,0.2581628111789594,0.541837057892158,0.010000014605404122,0.020128727579636806,0.06987125781657992
136,0.10000014543346324,0.26079723826871964,0.5392026162958671,0.01000001621106322,0.019518974881791374,0.07048100890909555
137,0.1000001624907309,0.26344567521373013,0.5365541622932555,0.010000018178892818,0.018905983988387103,0.07109399783500366
138,0.10000018291573046,0.26610819853968487,0.5338916185419945,0.010000020678419333,0.018289740742305265,0.07171023858186547
139,0.10000020837517154,0.268784884619687,0.5312149070023243,0.010000023986215346,0.017670233221119137,0.07232974279548267
140,0.1000002418237652,0.27147581222990413,0.5285239459434555,0.01000002850218427,0.01704745340122756,0.07295251809946328
141,0.10000028824726333,0.2741810626646234,0.5258186490854901,0.010000034765021934,0.01642139956296416,0.07357856567463701
142,0.10000035558442276,0.27690071995530774,0.5230989244584112,0.010000043452360196,0.015792080629814274,0.07420787591968388
143,0.1000004554424505,0.27963487767295947,0.5203646668842652,0.010000055363836047,0.015159526772676872,0.07484041786381199
144,0.10000060321113967,0.28238365433737184,0.5176157424536783,0.01000007149340082,0.014523830028872557,0.07547609847553698
145,0.10000083804662024,0.28514728170438663,0.5148518802543128,0.010000095754554898,0.013885353772447017,0.07611455046767847
146,0.10000001325006817,0.2879244941984585,0.5120754925515275,0.01000000145598205,0.01324017493100617,0.07675982361295762
147,0.10000002823298931,0.29071723042025727,0.5092827413466212,0.010000002837009773,0.012593894424504612,0.07740610273861764
148,0.10000007847734581,0.29352494925084166,0.5064749722709501,0.010000006858627532,0.011944506878157232,0.07805548626407789
149,0.10000039170282081,0.2963493812440648,0.5036502270540527,0.010000029645224904,0.011295921181620944,0.07870404917221589
150,0.10000007635123713,0.2991856536059593,0.5008142700426819,0.010000004885534975,0.010636156291148035,0.07936383882343874
151,0.10000034804170621,0.3020750498509409,0.4979246021111877,0.010000018718576155,0.01005920930136067,0.07994077197622844
152,0.10000007645048187,0.30521253471324106,0.49478738883635826,0.010000003363011772,0.010001505826151929,0.07999849081075523
153,0.10000076454048142,0.30839349774704383,0.4916057377130406,0.010000027105577316,0.01000501160123242,0.07999496129262447
154,0.10000031776643309,0.3115884858261317,0.4884111964065474,0.0100000085126612,0.010000758850297763,0.07999923263792894
155,0.10000028631451092,0.31480193973126197,0.48519777395404534,0.010000005235824548,0.010000277740107671,0.07999971702424968
156,0.10000040856677923,0.31803254647940943,0.4819670449538904,0.010000004208054124,0.010000134536827271,0.0799998612550395
157,0.10000082551562818,0.32128020977108,0.4787189647133794,0.01000000429556691,0.010000081903494785,0.07999991380085072
158,0.10000169641975812,0.3245449188198164,0.47545338476050264,0.010000004818355198,0.010000065276613873,0.07999992990495385
159,0.10000442294637618,0.3278258542351171,0.4721697228187487,0.010000004889427377,0.010000047927112773,0.07999994718321794
160,0.10002446924253722,0.331114187610995,0.46886134314607225,0.010000009929278731,0.010000084003844455,0.07999990606727232
161,0.1000070036984248,0.33444184831802964,0.46555114798348096,0.010000001131890687,0.010000008620970936,0.07999999024720301
162,0.10002110274893071,0.3377711392560826,0.46220775799494646,0.010000000155130346,0.010000000987962344,0.07999999885694752
163,0.10337045980804525,0.33916900018144625,0.4574605400106905,0.01000000208828462,0.010000013201737245,0.07999998470979618
164,0.10701125739144367,0.3404167502459121,0.45257199236148754,0.010000010237906013,0.01000006038266983,0.07999992938058088
165,0.11062503338714674,0.34169825442732255,0.4476767121859859,0.010000002166727943,0.010000012013568711,0.07999998581924818
166,0.11428506115015367,0.34297086113810327,0.4427440777118277,0.010000000904949638,0.01000000474407284,0.07999999435089282
167,0.1180046900627943,0.34422701580490483,0.43776829412940554,0.01000004615380982,0.010000231745597875,0.07999972210348749
168,0.12168436028366339,0.3455244058898304,0.4327912338231715,0.010000029767775887,0.01000014409230403,0.07999982614325478
169,0.12539824823210638,0.346820197995661,0.4277815537706353,0.010000021671588144,0.01000010126864252,0.07999987706136656
170,0.12913619961023776,0.34812037387368555,0.42274342651602187,0.010000016432102224,0.010000074292518034,0.07999990927543449
171,0.1328956168672053,0.34942655156056157,0.41767783157317667,0.010000012723682295,0.010000055834410649,0.07999993144096353
172,0.13667576526987113,0.3507392409695411,0.4125849937620666,0.010000010106929807,0.010000043174669435,0.07999994671692193
173,0.1404764631327748,0.35205865849896706,0.40746487836994827,0.010000008264058948,0.01000003444140632,0.07999995729284463
174,0.14429763326792788,0.3533849398376984,0.4023174268960707,0.0100000069447904,0.010000028277142324,0.07999996477637028
175,0.1481392956904696,0.3547181761480142,0.3971425281631038,0.01000000596816137,0.01000002376136987,0.07999997026888114
176,0.15200148539418076,0.3560584462602077,0.39194006834703243,0.01000000521328992,0.010000020306602922,0.0799999744786862
177,0.15588427420882922,0.3574058074173773,0.3867099183750269,0.01000000460409242,0.010000017553377772,0.07999997784129635
178,0.15978774459396738,0.3587603145437915,0.38145194086328726,0.010000004095002435,0.010000015288068435,0.079999980615883
179,0.16371199708846274,0.36012201045474856,0.37616599245765947,0.01000000366231584,0.010000013394498384,0.07999998294231504
180,0.16765713261831955,0.3614909392585116,0.37085192812388,0.010000003285507573,0.010000011776901619,0.07999998493687975
181,0.17162325511360038,0.3628671427441411,0.36550960214282724,0.010000002952913103,0.010000010377885627,0.07999998666863253
182,0.17561047617209866,0.3642506602883809,0.3601388635399645,0.010000002659788319,0.010000009168225419,0.07999998817154219
183,0.17961890376759015,0.3656415329918016,0.3547395632409446,0.010000002401531446,0.010000008121433219,0.07999998947669909
184,0.18364865120377788,0.36703980002437814,0.3493115487720879,0.010000002174338175,0.010000007215730874,0.079999990609687
185,0.1876998299654935,0.3684455008586554,0.3438546691760164,0.010000001974549578,0.010000006431495744,0.07999999159378911
186,0.19177255417126013,0.3698586757032625,0.3383687701255767,0.01000000179874495,0.010000005751351208,0.07999999244980448
187,0.19586693814236783,0.3712793643077836,0.33285369754989236,0.010000001644057451,0.010000005160936255,0.07999999319496243
188,0.19998309597874556,0.37270760704691874,0.32730929697433314,0.010000001507972135,0.010000004647995006,0.07999999384403524
189,0.20412114392926417,0.3741434435628872,0.3217354125078076,0.01000000138788211,0.010000004200833051,0.07999999441132565
190,0.20828357274921155,0.37558583532911566,0.31613059191442366,0.010000128187286484,0.010000381101022908,0.07999949071893973
191,0.2124653903574451,0.37703715858776227,0.3104974510449668,0.010000118860411508,0.010000347100563195,0.07999953404885114
